segment,name,placeId,mapsUrl,categoryName,categories,address,district,city,phone,hasWebsite,websiteUrl,rating,reviewsCount,hasOpeningHours,isClosed,matchedSearchTerms,missingSearchTerms,matchedSegments,missingSegments,matchedSearchTermCount,firstMatchedSearchTerm,searchCoverageNote,searchCoverageSignal,score,bucket,reasons,rawRecordCount,collectedAt,latitude,longitude
guzellik salonu,Asr’ı Ala Gelinlik Kuaför,ChIJSebNiXmryhQRRbkIysbg4A8,https://www.google.com/maps/search/?api=1&query=Asr%E2%80%99%C4%B1%20Ala%20Gelinlik%20Kuaf%C3%B6r&query_place_id=ChIJSebNiXmryhQRRbkIysbg4A8,Hairdresser,Hairdresser,"Merkez mahallesi, Ayşıl Sk. 23/A, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 986 60 47,False,,5,1,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:16.951Z,41.1830419,28.7429174
guzellik salonu,Ebru Akıl Kuaför ve Güzellik Salonu,ChIJGaCOLRKryhQRwSQ-Jbdt4H4,https://www.google.com/maps/search/?api=1&query=Ebru%20Ak%C4%B1l%20Kuaf%C3%B6r%20ve%20G%C3%BCzellik%20Salonu&query_place_id=ChIJGaCOLRKryhQRwSQ-Jbdt4H4,Hairdresser,Hairdresser,"Şahintepe 374 sokak, haskent 6 sitesi 5A D:E, 27000 ŞAHİNBEY/Gaziantep, Türkiye",Arnavutkoy,ŞAHİNBEY,+90 551 993 81 83,False,,5,1,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:06:21.248Z,41.1855976,28.7271502
guzellik salonu,Kuaför Sami,ChIJywJLfUeryhQRjpkvF1Lo57s,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20Sami&query_place_id=ChIJywJLfUeryhQRjpkvF1Lo57s,Hairdresser,Hairdresser,"İslambey, Güngörmüş Sk. No:10B, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 707 59 17,False,,5,1,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:23.135Z,41.1928383,28.7484601
guzellik salonu,Kuaför Şule,ChIJb7S_9kmryhQRFctHT36UszU,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20%C5%9Eule&query_place_id=ChIJb7S_9kmryhQRFctHT36UszU,Hairdresser,Hairdresser,"İslambey, Bahariye Sk. no:27/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 203 25 76,False,,5,1,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:19.716Z,41.1944208,28.7471262
guzellik salonu,MAS Güzellik ve Bakım,ChIJEe7FRQCryhQRM5h7DZfsyYs,https://www.google.com/maps/search/?api=1&query=MAS%20G%C3%BCzellik%20ve%20Bak%C4%B1m&query_place_id=ChIJEe7FRQCryhQRM5h7DZfsyYs,Beauty salon,Beauty salon,"İslambey, Bosna Cd. No:12, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 720 55 38,False,,5,1,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:31.894Z,41.1910166,28.7448486
guzellik salonu,MQ Spa & Wellness,ChIJGRC8K0EDoEAR3Ie6IfUPt4I,https://www.google.com/maps/search/?api=1&query=MQ%20Spa%20%26%20Wellness&query_place_id=ChIJGRC8K0EDoEAR3Ie6IfUPt4I,Spa,Spa,"Karaburun, Sahil Cd. No:46/1, 34277 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 212 762 20 47,False,,5,1,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:06:10.868Z,41.3378291,28.6926216
guzellik salonu,Mesken Kuaför,ChIJ_3K3IUZXtRQRegAtpqGX2Z8,https://www.google.com/maps/search/?api=1&query=Mesken%20Kuaf%C3%B6r&query_place_id=ChIJ_3K3IUZXtRQRegAtpqGX2Z8,Hair salon,Hair salon,"Hadımköy, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 435 28 97,False,,3,1,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:05:29.518Z,41.1563325,28.6229699
guzellik salonu,Muhammet ve Bayram Kuaför,ChIJDY7fCr6ryhQRbka9eQXo-w8,https://www.google.com/maps/search/?api=1&query=Muhammet%20ve%20Bayram%20Kuaf%C3%B6r&query_place_id=ChIJDY7fCr6ryhQRbka9eQXo-w8,Hairdresser,Hairdresser,"Yunus Emre, Hüma Cd. no 2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 547 44 15,False,,5,1,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:06.612Z,41.186416,28.762138
guzellik salonu,Roser Beauty saloon,ChIJoVFLQOCryhQRiQaAQdSj4Xg,https://www.google.com/maps/search/?api=1&query=Roser%20Beauty%20saloon&query_place_id=ChIJoVFLQOCryhQRiQaAQdSj4Xg,Beauty salon,Beauty salon,"Arnavutköy Merkez, Ayşıl Sk. 48/B, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 543 140 97 05,False,,5,1,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:41.099Z,41.1824439,28.743858
guzellik salonu,Salon vip,ChIJAakv6wb_n0AR8ATI_URXMxc,https://www.google.com/maps/search/?api=1&query=Salon%20vip&query_place_id=ChIJAakv6wb_n0AR8ATI_URXMxc,Hairdresser,Hairdresser,"Tayakadın, yassıören caddesi no 79/3, 34277 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 542 391 34 31,False,,5,1,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:06:10.693Z,41.2671466,28.6900091
guzellik salonu,Tual Kadın Kuaförü,ChIJJVrNoG2ryhQR0uhiY_hvEZs,https://www.google.com/maps/search/?api=1&query=Tual%20Kad%C4%B1n%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJJVrNoG2ryhQR0uhiY_hvEZs,Hair salon,Hair salon,"Yavuz Selim, Kıbrıs Cd. No:5, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 552 458 12 99,False,,5,1,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,1,drop,yorum dusuk | tek arama teriminde gorundu,1,2026-04-22T16:07:10.513Z,41.2043639,28.7294827
guzellik salonu,ZÜMRÜT GÜZELLİK SALONU,ChIJ15v3yF6ryhQR11j9jXZt6sQ,https://www.google.com/maps/search/?api=1&query=Z%C3%9CMR%C3%9CT%20G%C3%9CZELL%C4%B0K%20SALONU&query_place_id=ChIJ15v3yF6ryhQR11j9jXZt6sQ,Beauty salon,Beauty salon,"Arnavutköy Merkez, Ayşıl Sk., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,3.9,64,False,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:07:36.458Z,41.1842458,28.7421106
guzellik salonu,Kuaför imera,ChIJjSHUGkuvyhQRwZVuEZ0N9EM,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20imera&query_place_id=ChIJjSHUGkuvyhQRwZVuEZ0N9EM,Hairdresser,Hairdresser,"Arnavutköy Merkez, Eski Edirne Cd. no:1263, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 539 666 99 53,False,,4,49,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:08:07.619Z,41.1840261,28.7404611
guzellik salonu,Arnavutköy Güzellik Merkezi R.K-Arnavutköy Lazer Epilasyon-Arnavutköy Kalıcı Makyaj-Altın Oranda Kaş Alımı,ChIJO61BpVOryhQR1Y5q0cDYC9s,https://www.google.com/maps/search/?api=1&query=Arnavutk%C3%B6y%20G%C3%BCzellik%20Merkezi%20R.K-Arnavutk%C3%B6y%20Lazer%20Epilasyon-Arnavutk%C3%B6y%20Kal%C4%B1c%C4%B1%20Makyaj-Alt%C4%B1n%20Oranda%20Ka%C5%9F%20Al%C4%B1m%C4%B1&query_place_id=ChIJO61BpVOryhQR1Y5q0cDYC9s,Health and beauty shop,Health and beauty shop,"Mustafa kemalpaşa mahallesi, Eski Edirne Cd. no:1456/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 530 257 86 87,False,,4.3,38,True,False,bayan kuaforu,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaforu,"bayan kuaforu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:03.791Z,41.1850768,28.733833
guzellik salonu,Mislina Güzellik Salonları,ChIJnYO7B-qryhQRrS1A5uG1b1c,https://www.google.com/maps/search/?api=1&query=Mislina%20G%C3%BCzellik%20Salonlar%C4%B1&query_place_id=ChIJnYO7B-qryhQRrS1A5uG1b1c,Beauty salon,Beauty salon,"Merkez Mah. Necip Fazıl Cad, Ecdad Sk. No: 2 Kat:1, 34815 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 542 746 54 34,True,http://mislinaguzellik.com.tr/,4,36,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:49.984Z,41.1841035,28.7432383
guzellik salonu,Sera güzellik salonu,ChIJf9GqDQCryhQRFDpMSdKJIrg,https://www.google.com/maps/search/?api=1&query=Sera%20g%C3%BCzellik%20salonu&query_place_id=ChIJf9GqDQCryhQRFDpMSdKJIrg,Hairdresser,Hairdresser | Beauty salon,"Arnavutköy Merkez, Süha Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 553 719 20 44,False,,3.8,32,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:33.103Z,41.1821615,28.7433866
guzellik salonu,Özge Yavaşça Kişisel Bakım Salonu,ChIJx2eMikWryhQRdXMb439BIQo,https://www.google.com/maps/search/?api=1&query=%C3%96zge%20Yava%C5%9F%C3%A7a%20Ki%C5%9Fisel%20Bak%C4%B1m%20Salonu&query_place_id=ChIJx2eMikWryhQRdXMb439BIQo,Beauty salon,Beauty salon,"Merkez Mahallesi, Yenibayır Sk. No:10 D:12D, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 551 384 87 23,False,,4.9,29,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:42.216Z,41.1837132,28.7386412
guzellik salonu,Ezgi Kuafor,ChIJ99ynh_OryhQReWA-GlM1S0c,https://www.google.com/maps/search/?api=1&query=Ezgi%20Kuafor&query_place_id=ChIJ99ynh_OryhQReWA-GlM1S0c,Hair salon,Hair salon,"Yunus Emre, Miroğlu Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 542 197 71 74,False,,4.4,28,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:20.138Z,41.180897,28.760436
guzellik salonu,Lazer Epilasyon Merkezi Arnavutköy,ChIJG6NGCeqryhQRIStCEEnc0cY,https://www.google.com/maps/search/?api=1&query=Lazer%20Epilasyon%20Merkezi%20Arnavutk%C3%B6y&query_place_id=ChIJG6NGCeqryhQRIStCEEnc0cY,Laser hair removal service,Laser hair removal service,"Anadolu, Amber Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 543 975 59 76,False,,3.6,27,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:34.902Z,41.1843971,28.7434373
guzellik salonu,FLOWERS KOZMETİK,ChIJMfw3rebDyhQRnm30rlwk7pE,https://www.google.com/maps/search/?api=1&query=FLOWERS%20KOZMET%C4%B0K&query_place_id=ChIJMfw3rebDyhQRnm30rlwk7pE,Cosmetic products manufacturer,Cosmetic products manufacturer,"Hadımköy, Heybeli Sokak No : 4/1, 34550 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 850 885 1414,True,https://flowerscosmetic.com.tr/,4.1,26,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:30.942Z,41.1548904,28.6333422
guzellik salonu,MARJİNAL KUAFÖR,ChIJw_FXWA5XtRQR8gwRlP8gla8,https://www.google.com/maps/search/?api=1&query=MARJ%C4%B0NAL%20KUAF%C3%96R&query_place_id=ChIJw_FXWA5XtRQR8gwRlP8gla8,Hair salon,Hair salon,"Hadımköy, Değirmenkuyu Sk. No:8A, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 212 771 48 00,False,,4.2,26,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:39.230Z,41.15619,28.6181328
guzellik salonu,AY BAYAN KUAFÖRÜ,ChIJySV-tUeryhQRxP1JDT0BXGU,https://www.google.com/maps/search/?api=1&query=AY%20BAYAN%20KUAF%C3%96R%C3%9C&query_place_id=ChIJySV-tUeryhQRxP1JDT0BXGU,Hairdresser,Hairdresser,"Yavuzselim mahallesi Tatlıpınar Sokak No:32Arnavutköy, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 538 964 72 06,False,,4.8,25,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:24.473Z,41.2038669,28.7414665
guzellik salonu,Ecem Güzellik Salonu,ChIJjZ5Y3UGryhQRN4spKZsmfIE,https://www.google.com/maps/search/?api=1&query=Ecem%20G%C3%BCzellik%20Salonu&query_place_id=ChIJjZ5Y3UGryhQRN4spKZsmfIE,Beauty salon,Beauty salon,"Mavigöl, Cumhuriyet Cd. No:8 D:B, 34287 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 533 215 08 05,False,,5,23,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:05.191Z,41.2013426,28.7650068
guzellik salonu,Kısmet Kuaför,ChIJK-tQX36ryhQRMWqMxzTmzv8,https://www.google.com/maps/search/?api=1&query=K%C4%B1smet%20Kuaf%C3%B6r&query_place_id=ChIJK-tQX36ryhQRMWqMxzTmzv8,Hair salon,Hair salon,"Anadolu, Necip Fazıl Cd. No:44/B, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 535 767 48 15,False,,4.5,22,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:21.885Z,41.1841306,28.746699
guzellik salonu,The New Coiffeur,ChIJT--ualTPyhQRpjpfSKrL7hQ,https://www.google.com/maps/search/?api=1&query=The%20New%20Coiffeur&query_place_id=ChIJT--ualTPyhQRpjpfSKrL7hQ,Hairdresser,Hairdresser,"Arnavutköy Merkez, Eski Edirne Cd. No:1384, 34775 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 544 928 14 77,True,https://googlereklamcim.com/firmalar/the-new-coiffeur/,4.8,21,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:47.193Z,41.1832771,28.7419539
guzellik salonu,HANE BAYAN KUAFÖRÜ,ChIJUb0Ru2aryhQRLYqN91Y2VOU,https://www.google.com/maps/search/?api=1&query=HANE%20BAYAN%20KUAF%C3%96R%C3%9C&query_place_id=ChIJUb0Ru2aryhQRLYqN91Y2VOU,Hair salon,Hair salon,"Arnavutköy Merkez, Serhatter Sk. No:9, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 913 25 34,False,,4.6,20,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:24.199Z,41.1839024,28.7435304
guzellik salonu,Esinci Kuaför Güzellik Salonu,ChIJ3fFIuTWryhQRCuUoHsoUMD0,https://www.google.com/maps/search/?api=1&query=Esinci%20Kuaf%C3%B6r%20G%C3%BCzellik%20Salonu&query_place_id=ChIJ3fFIuTWryhQRCuUoHsoUMD0,Hairdresser,Hairdresser,"Nenehatun, Tekyıldız Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 545 306 30 18,True,http://www.esinci.com/,4.6,18,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:19.522Z,41.1966273,28.7293728
